"Rest ID","Venue","Region","Suburb","Postcode","Start Balance","Change","Current (11/04/26)","Portfolio Start Date","AM Name"
"CC8F0F21-5077-4105-A10C-FB1EE67F1660","3P BONDI","Sydney","Bondi","2026","107.188","0.00","107.188","1/04/26","Jordan Wellard"
"96BCE9C8-E390-40E3-9B68-21FC12CBB884","Captain Hook Seafood - Greenacres","Adelaide","North Adelaide","5086","107","0.00","107","20/04/26","Josephine Fatorma"
"1DA7DD33-4D3F-4161-AC90-62EF7D75F11B","Macelleria Moonee Ponds","Melbourne","Essendon","3039","34","72.50","106.5","1/04/26","Tom Mcgay"
"EAA44F15-C324-4691-B210-177CC80A19B9","Degraves Espresso - Melbourne","Melbourne","Melbourne City","3000","106.25","0.00","106.25","1/04/26","Josephine Fatorma"
"22CD102B-D3DE-4551-AA69-F0DC9DCF043D","Flame 400 Burger Cafe - Raine Square","Perth","Perth City","6000","106.25","0.00","106.25","1/04/26","Jai Richards"
"F29AFD2F-011F-0E75-FF4D-891553936800","Eggshellent","Sydney","Eastern Beaches","2031","106.25","0.00","106.25","1/04/26","Jordan Wellard"
"480A14F1-17E2-445E-AD47-A5EFF1903ED5","Little Mickey's Cafe","Brisbane","Outer Brisbane","4007","106.25","0.00","106.25","1/04/26","Jessie Helyar"
"F09C71FB-1F50-4994-B3F2-90029E4D143C","Brief Thai Cafe","Melbourne","Melbourne City","3000","106.25","0.00","106.25","1/04/26","Nicole Orr"
"472F8B72-23DF-44D2-897C-5D658342C410","Gami Chicken & Beer - Point Cook","Melbourne","North West","3030","46.875","58.63","105.5","18/04/26","Tania Marinopoulos"
"CBEB1310-FCC6-4166-B4D8-21B1D6DF344A","Zaab","Canberra","North Canberra","2612","105.5","0.00","105.5","1/04/26","Lukas Symonds"
"21124A4B-29CA-4DC5-92A7-AB55191A103B","Forli Ristorante Italiano","Sydney","Balmain","2041","92.25","12.75","105","1/04/26","Jasmine Jung"
"AA83317E-4F8E-43B1-A182-B643B25398E4","Copper 29 Cafe","Sydney","Inner West","2044","105","0.00","105","12/04/26","Elliot Rayment"
"EE80C831-A5B8-48F5-9EFE-D5D52813F62E","Kitty O'Sheas","Gold Coast","Central Area","4217","105","0.00","105","1/04/26","Pippa Keddie"
"F1424A9B-B91E-4C6D-8EAE-CCCF6CD2853F","LB Restaurant - View Sydney","Sydney","North Sydney","2060","104.375","0.00","104.375","1/04/26","Jasmine Jung"
"93AB9F77-42DB-4C21-974A-36455C8D4654","Dial a Curry - Enfield","Adelaide","North Adelaide","5085","104","0.00","104","1/04/26","Elodie Fitzsimmons"
"B849DE57-8523-4348-9A5E-137AE57DABC8","Str’eats","Sydney","Sydney City","2008","103.75","0.00","103.75","1/04/26","Elliot Rayment"
"719C4CC1-315B-4454-B688-C121DB66AB3D","Diplomat Bar & Grill","Canberra","South Canberra","2603","103.75","0.00","103.75","1/04/26","Lukas Symonds"
"9CFCC87E-D2E0-470D-AD0A-85F5E3B9C80E","No.10 Restaurant + Bar - Woden","Canberra","Woden Valley","2606","103.5","0.00","103.5","1/04/26","Lukas Symonds"
"E15DE6B9-AC7F-457E-8763-75843683022A","Mr Mexican","Melbourne","Hawthorn","3125","103.125","0.00","103.125","1/04/26","Nicole Orr"
"2D0D1B72-204D-47C3-B6BC-60084DCB8E71","Crustini's - Wellington Point","Brisbane","Wellington Point","4160","103.125","0.00","103.125","1/04/26","Jessie Helyar"
"90A8ED19-FFD5-410D-8B5D-A7EB893B3A47","Amici Wine Bar & Deli","Canberra","North Canberra","2601","102.75","0.00","102.75","1/04/26","Lukas Symonds"
"1B7E642C-D465-401E-8C4A-E335D38BAEC2","Est Ovest","Adelaide","Adelaide City","5000","102.5","0.00","102.5","1/04/26","Gabriella Szabo"
"F4C5BB54-C4CF-4054-B1C8-23B7B9A4414D","DDC Daily Dose Cafe & Indian Restaurant","Perth","North East","6054","102.5","0.00","102.5","1/04/26","Jai Richards"
"2200EF00-C1A2-48E1-BCEE-5191CE882B62","Maikhana","Adelaide","North Adelaide","5085","102.5","0.00","102.5","1/04/26","Elodie Fitzsimmons"
"033F8498-637E-49E3-B144-1D63AE3C1897","Stitch Coffee - QVB","Sydney","Sydney City","2000","102.5","0.00","102.5","1/04/26","Elliot Rayment"
"18F6D4A1-5210-4C6F-8098-53CC02340777","Kyiv Social","Sydney","Sydney City","2008","102.5","0.00","102.5","1/04/26","Elliot Rayment"
"894D3B13-0A2F-4776-A86B-A5660E6BEB08","Katsu Haki","Sydney","Sydney City","2000","102","0.00","102","1/04/26","Elliot Rayment"
"ED8D1839-1BF1-488B-BD1E-7C0133AA223A","Hermanos En Cantina","Perth","North Perth","6050","86.875","15.00","101.875","1/04/26","Jai Richards"
"57A06BE1-79DF-49AD-997B-56BB7513A6D4","Miss Demeanour - Laneway Bar","Brisbane","Brisbane City","4000","101.25","0.00","101.25","1/04/26","Matthew Behan"
"C9893759-0549-4B5E-8286-5F8C9C6F0B47","Ohnamiya - Applecross","Perth","Freemantle","6153","73.125","28.00","101.125","1/04/26","Jai Richards"
"2CBA99D3-DCB6-4211-B95D-67179B006099","Little Saigon Eatery","Brisbane","Outer Brisbane","4007","101.125","0.00","101.125","1/04/26","Mark Savaille"
"7594C830-9F30-4C38-8D75-E995EA38E1DE","Omnia Restaurant","Sydney","Rockdale","2216","101","0.00","101","1/04/26","Brianna Quinn"
"687B4BE4-35EE-44D5-A96D-971F37AAB4B6","Marina Lunga - Marrickville","Sydney","Inner West","2204","100.625","0.00","100.625","1/04/26","Sam Pundol"
"096BFB61-5CC8-4BAC-8710-F4C93E758E3C","Heroes Rooftop Bar","Melbourne","Melbourne City","3000","100","0.00","100","1/04/26","Orel Cohen Berenson"
"4320E154-1E75-415A-9582-F62D0A378DC7","La Capannina","Perth","Scarborough","6019","100","0.00","100","1/04/26","Jai Richards"
"9D1681F8-F3A0-47EA-8901-0BC6EBA495E6","Cafe Twenty One - Caloundra","Sunshine Coast","Sunshine Coast","4551","36.25","63.75","100","1/04/26","Mark Savaille"
"C682428C-743F-487F-9089-BB1FD8457BC7","Oh My Cod - Tuart Hill","Perth","North Perth","6060","100","0.00","100","1/04/26","Jai Richards"
"50AF9EBF-4309-4F3C-81E9-602FCC0C73B5","The Caloundra Cafe","Sunshine Coast","Sunshine Coast","4551","42.5","57.50","100","1/04/26","Mark Savaille"
"399D6649-5311-4E28-986D-25FA7D2B5397","Rocco's Pizzeria","Melbourne","Essendon","3044","100","0.00","100","1/04/26","Tom Mcgay"
"CA5B5952-2763-4075-8BE1-F3DA30840009","Line Up Coffee","Melbourne","Geelong","3220","100","0.00","100","1/04/26","Jay Franklin"
"5B2F541C-302A-4B10-89A3-9F5D78404BF1","Bar Morris","Sydney","Sydney City","2000","100","0.00","100","1/04/26","Brianna Quinn"
"781D4AC6-FF96-4868-8A11-7EFDFCD02A04","Pizza Culture","Melbourne","Hawthorn","3123","100","0.00","100","2/04/26","Cameron Landis"
"7BA9E3D9-8CC6-4E95-ACE0-FE8B901675DE","Phuong Vietnamese Restaurant","Sydney","North Sydney","2065","100","0.00","100","1/04/26","Jasmine Jung"
"644595D5-A5FD-436A-A65A-45886673F2A5","H.O.E Rooftop Restaurant & Bar","Perth","Perth City","6003","99.375","0.00","99.375","1/04/26","Libby Egan"
"1B4FA0AC-CF4A-48E0-9F85-4279CE791854","Aki Sushi","Melbourne","Melbourne City","3000","99.375","0.00","99.375","1/04/26","Aaron Pantazis"
"BF9350B0-804E-4023-A06D-B2C37D6EA0FA","Nine Bar","Sydney","Sydney City","2000","99.375","0.00","99.375","1/04/26","Elodie Fitzsimmons"
"4C1450A3-D081-4262-9DEB-9E04A348773B","Café Corretto","Melbourne","Fitzroy","3053","99.25","0.00","99.25","1/04/26","Cameron Landis"
"34F1D2D0-4108-47BC-B200-CF750AB7DFF2","Domenico's Pizza & Pastaria - Moonee Ponds","Melbourne","Essendon","3039","99","0.00","99","1/04/26","Tom Mcgay"
"181CBD7E-AC6C-4B03-9A91-890AD133AE3B","Shimbashi Soba & Sake Bar - Northcote","Melbourne","Brunswick","3070","98.75","0.00","98.75","1/04/26","Jay Franklin"
"828BA7FF-79B1-4E23-9C93-D8C361D463B5","Roll'd Valley Metro","Brisbane","Brisbane City","4006","98.75","0.00","98.75","1/04/26","Jessie Helyar"
"4D0DE509-A1AD-46D4-B75C-2EC9A936A841","Uncles Panini & Coffee","Melbourne","Moorabbin","3189","98.75","0.00","98.75","1/04/26","Tania Marinopoulos"
"D5EDE729-4CD9-41E5-9B2E-8AAA48B80054","Hopscotch Bar","Canberra","North Canberra","2612","98.75","0.00","98.75","1/04/26","Lukas Symonds"
"ED237DF4-3C0C-42C9-B850-9D6058999AE4","Arabian Grill (Halal)","Melbourne","Yarraville","3012","98.75","0.00","98.75","1/04/26","Elodie Fitzsimmons"
"1DF84BB7-9BEF-451C-828E-D541E4DDAC56","29th Apartment","Melbourne","South Melbourne","3182","98.5","0.00","98.5","1/04/26","Tania Marinopoulos"
"FDBC9421-6343-495D-B019-FFC40FED9B9A","Pizza Monster","Melbourne","Melbourne City","3000","98.25","0.00","98.25","1/04/26","Jay Franklin"
"606A2BD3-C10F-4315-AE55-D47999B18D36","Route 66 Bar and Grill","Melbourne","Fitzroy","3002","97.875","0.00","97.875","1/04/26","Jessie Helyar"
"912C50BA-B35F-492D-912C-CF60C6DE4D74","The Twisted Indian Restaurant","Sydney","Balmain","2040","97.75","0.00","97.75","1/04/26","Sam Pundol"
"54E142DC-01D1-4751-B4C1-C1C1A82FB9D6","MJ Mojo Jojo","Melbourne","Melbourne City","3008","97.5","0.00","97.5","1/04/26","Jay Franklin"
"2AA70820-ED4F-4CB2-B7C5-43469DA53067","The London Tavern Hotel","Melbourne","Richmond","3121","97.5","0.00","97.5","1/04/26","Cameron Landis"
"3EE90772-56EA-48CE-A1CB-6A1853693EA3","Merriment Cafe","Melbourne","Melbourne City","3000","97.5","0.00","97.5","1/04/26","Jay Franklin"
"36F6DC0E-9EF9-4A23-B5B3-C878806A51D8","Bistro Mosman","Sydney","North Sydney","2088","97.4375","0.00","97.4375","1/04/26","Jasmine Jung"
"F2D9BBD4-F73D-4665-856C-B985461F5F6C","El Mexicano Kitchen & Bar - Hyde Park","Adelaide","Greater Adelaide","5061","97","0.00","97","1/04/26","Gabriella Szabo"
"B218FF2D-4EA0-407A-ADAB-7AD227D468A9","Mirchh Masala Indian Street Food","Brisbane","South Brisbane","4169","96.875","0.00","96.875","1/04/26","Matthew Behan"
"CA4E7B42-61B9-4E42-8EE9-E893135404FF","Next Episode Bar","Brisbane","South Brisbane","4101","96.875","0.00","96.875","12/04/26","Jessie Helyar"
"D67A1890-1694-4D56-BEA2-F355397803E7","Cedar & Stone Wood Fired Pizza Bar","Brisbane","Wellington Point","4160","96.5625","0.00","96.5625","2/04/26","Jessie Helyar"
"4FF73899-3F71-436C-BCA1-A078A547FF76","Kevabs","Melbourne","Brunswick","3056","96.5625","0.00","96.5625","1/04/26","Cameron Landis"
"41B4EE5F-832C-45E5-8B09-25BF0125CD5D","Roti John's - Malay Sangas; Coffee Buns & Brew","Melbourne","Richmond","3121","96.5625","0.00","96.5625","25/04/26","Nicole Orr"
"10E61B68-A1F4-4321-BD9F-E1F02BD8F24D","Bonnibel","Sydney","Eastern Suburbs","2022","96.5","0.00","96.5","1/04/26","Jordan Wellard"
"F5A4EE0C-670C-4C20-ACF1-38839749F736","Clancy's Fish Pub - Fremantle","Perth","Freemantle","6160","96.5","0.00","96.5","1/04/26","Jai Richards"
"C0D7A40A-65A2-46B7-A028-C448AF04B193","Honest Indian Vegetarian Restaurant - Bella vista","Sydney","Castle Hill","2153","96.5","0.00","96.5","1/04/26","Sam Pundol"
"44EFD2E3-C60C-4727-8F6C-58FDCDEF73D0","Crispy Rolls","Sydney","Eastern Beaches","2031","96.25","0.00","96.25","25/04/26","Jordan Wellard"
"9E893232-6845-4CE7-BFBF-222C8DA512FA","Curry Express Surfers Paradise","Gold Coast","Central Area","4217","96.25","0.00","96.25","1/04/26","Pippa Keddie"
"094A897E-110D-4FBC-870A-91E38D042D92","Munch n Sip Cafe and Restaurant","Melbourne","Yarraville","3016","96.25","0.00","96.25","1/04/26","Tom Mcgay"
"E9601171-547E-4652-8D91-62CF045BFE4A","Golden Sukhothai Restaurant","Perth","Perth City","6000","95.75","0.00","95.75","1/04/26","Libby Egan"
"0F651919-1299-47D1-92C6-3505BC98B23A","The Joint","Melbourne","Melbourne City","3000","95.75","0.00","95.75","1/04/26","Cameron Landis"
"00065E31-3A10-4A4B-9629-4308F7721359","Berriko’s - Ormond","Melbourne","Caulfield","3204","0","95.63","95.625","NA","Orel Cohen Berenson"
"738BED04-8BF3-4E16-8A6A-73743E7BD484","Backlane Bar","Sunshine Coast","Sunshine Coast","4557","78","17.50","95.5","1/04/26","Mark Savaille"
"29D89671-82D4-4338-9C7C-504C98085E70","Taste of Himalaya","Sydney","Ashfield","2131","95","0.00","95","1/04/26","Nader Masrour"
"36EDC971-CE68-42E2-A62B-E39DC6C7A22D","Chao's Bistro","Adelaide","Adelaide City","5000","95","0.00","95","1/04/26","Gabriella Szabo"
"E3E5F488-AD4E-4A33-BE77-4E5BD9AA7595","Shiv Sagar Pure Vegetarian Restaurant","Melbourne","Glen Waverley","3150","95","0.00","95","1/04/26","Tania Marinopoulos"
"EA7DE8C1-31E8-43D1-9A19-B5C833B613CA","Rigatoni","Melbourne","South Melbourne","3182","95","0.00","95","1/04/26","Tom Mcgay"
"CDAF3B7C-A76D-402F-9CFE-1231CAA4A6F7","Jack & Bones Island Bar","Melbourne","Melbourne City","3000","47.5","47.50","95","1/04/26","Orel Cohen Berenson"
"7451A435-0E79-4A50-89C0-1CCD296F9E6C","Indian Curry Club - Essendon","Melbourne","Essendon","3040","95","0.00","95","1/04/26","Tom Mcgay"
"391A6CE1-936F-4504-BB87-7785FBC9EE90","The Yiros Shop - Newmarket","Brisbane","Outer Brisbane","4051","0","95.00","95","NA","Matthew Behan"
"A6DE7015-702D-4FF6-B340-C19D2FB94509","The Yiros Shop - Southport","Gold Coast","Inner North","4215","0","95.00","95","NA","Matthew Behan"
"818FFF10-34B8-4396-A5D5-F9DC0FA744DD","Leena's Bar ","Melbourne","Caulfield","3185","94.75","0.00","94.75","1/04/26","Aaron Pantazis"
"26288396-0F1D-4865-A877-0B5718172164","KADMUS Lebanese - Drummoyne","Sydney","Gladesville","2047","94.75","0.00","94.75","1/04/26","Nader Masrour"
"A385FE4C-273C-4E42-907D-54616606DD0C","Rang on Portman","Sydney","Zetland","2017","94.5","0.00","94.5","1/04/26","Elodie Fitzsimmons"
"8B9F6DF9-FB9D-4E52-BFDE-17AE99EE996C","Bonnie Doon Public House","Brisbane","Brisbane City","4006","94.375","0.00","94.375","1/04/26","Matthew Behan"
"59E8ADEE-D531-41EA-A970-DDED8E136A58","Sixteen H Murrumbeena","Melbourne","Caulfield","3163","94","0.00","94","1/04/26","Tom Mcgay"
"CEBF4C38-E54F-4D67-AD56-A9184238883A","Smokin' Joes Pizza and Grill","Melbourne","South Melbourne","3207","94","0.00","94","1/04/26","Tom Mcgay"
"94D841E8-7404-4899-AD82-C09C8D83F17D","Euro Grill & Cafe","Gold Coast","Burleigh Heads","4220","46.875","46.88","93.75","26/04/26","Pippa Keddie"
"2F8F1192-051D-46A7-89AF-707E13CE50EC","Mr Pilgrim Cafe","Adelaide","Northern Suburbs","5019","47.5","46.25","93.75","1/04/26","Josephine Fatorma"
"0482904C-5132-49F0-8667-3E052DD411B7","Chew Burger","Melbourne","Brunswick","3072","93.75","0.00","93.75","1/04/26","Cameron Landis"
"7023EE95-E39D-4741-85C5-06621105728B","Zambrero - South Melbourne Central","Melbourne","South Melbourne","3205","93.5","0.00","93.5","30/04/26","Tania Marinopoulos"
"FA743A97-5238-4FC2-BCE1-262BB4E9F39C","Hasla Urban Korean Kitchen","Brisbane","Brisbane City","4006","93.125","0.00","93.125","1/04/26","Matthew Behan"
"DAFBEFA1-7860-4A1E-B363-31E7FFD09E80","Turquoise - Midland","Perth","North East","6056","93","0.00","93","1/04/26","Libby Egan"
"7EFC9241-DE77-4E1D-8646-CED8725F4B92","Turquoise - Wanneroo","Perth","Wanneroo","6065","93","0.00","93","1/04/26","Libby Egan"
"1667B700-EBBF-42FC-BCA8-393913F7861B","Death or Glory","Melbourne","South Melbourne","3181","92.75","0.00","92.75","1/04/26","Tania Marinopoulos"
"EAEC79D7-F315-4BB3-9924-CC1AF3E2B8A8","Laung Lachee Indian Restaurant","Sydney","Quakers Hill","2763","92.75","0.00","92.75","1/04/26","Sam Pundol"
"8FDDC534-D7EC-4AF1-8287-04F14B9C7C42","Bibi Ji","Melbourne","Fitzroy","3053","92.5","0.00","92.5","1/04/26","Jay Franklin"
"53F099B3-8B42-4550-9A9E-64D0E0108A35","TAP831","Melbourne","Melbourne City","3008","92.5","0.00","92.5","1/04/26","Jay Franklin"
"6888A152-8BDF-4F6E-88A8-DEFC3185B6BF","Cicchetti Wine Bar","Sydney","Sydney City","2000","92.5","0.00","92.5","10/04/26","Brianna Quinn"
"8605EFCF-CA24-4D96-B0AA-A5EFC8CD581F","Baithak Restaurant","Sydney","Rockdale","2217","92.5","0.00","92.5","1/04/26","Jordan Wellard"
"17F1B27B-7242-47E3-8569-E99A58A5768C","Sultano Cafe","Sydney","Campsie","2195","92.5","0.00","92.5","1/04/26","Brianna Quinn"
"26B8454F-D647-4770-8675-3CEA90BB8090","Arcadia Cafe & Bar","Melbourne","Fitzroy","3065","92.5","0.00","92.5","1/04/26","Jay Franklin"
"0C9A64B2-6001-A488-FF9B-5B9ED8516A00","Salsa's Highpoint","Melbourne","Essendon","3032","92.5","0.00","92.5","1/04/26","Tom Mcgay"
"F414398E-8403-4DF6-A3BA-B8CFED7FD801","Urban Grooves Café; Restaurant & Bar","Melbourne","Greensborough","3088","92.5","0.00","92.5","1/04/26","Nicole Orr"
"6909FA43-E500-4876-9115-B5EE58277AE9","Thai River","Brisbane","Birkdale","4159","92.5","0.00","92.5","13/04/26","Jessie Helyar"
"7C174F8A-CC81-48E3-8163-86E8A8C0FD5F","Altitude","Sydney","Sydney City","2000","92","0.00","92","26/04/26","Elliot Rayment"
"F5CE997F-375C-4F69-97C0-CFA5E494BC77","Bombay Grill - Mortdale","Sydney","Kingsgrove","2223","92","0.00","92","1/04/26","Josephine Fatorma"
"6AF8EDE0-E1FD-4054-A6E4-7FCC2DDD1CE9","Brew Cafe & Wine Bar","Brisbane","Brisbane City","4000","91.875","0.00","91.875","1/04/26","Matthew Behan"
"949FE7A1-FE99-4B6B-B78D-4CB875E68064","Storia on Queens","Brisbane","Brisbane City","4000","91.875","0.00","91.875","1/04/26","Matthew Behan"
"21DDC846-3F9D-4138-91B8-DBC197410276","Ari - Thai Street Food","Brisbane","Brisbane City","4000","91.875","0.00","91.875","1/04/26","Matthew Behan"
"6E441D71-F2ED-4DF4-BEFC-2EB0743C48E6","Roll'd Queens Plaza","Brisbane","Brisbane City","4000","91.875","0.00","91.875","1/04/26","Matthew Behan"
"49138DB3-1D0A-4D77-A5B3-17463018EE74","Ohnamiya - Myaree","Perth","Freemantle","6154","81.75","10.00","91.75","1/04/26","Jai Richards"
"5FFE0A52-EE1E-4607-BE7F-FF4A4BBE2A50","Burger Incredible","Adelaide","Greater Adelaide","5061","91.5","0.00","91.5","1/04/26","Gabriella Szabo"
"A6D3861E-895F-4702-A2B9-978768562CE7","La Porchetta - Sunshine","Melbourne","Footscray","3019","91.5","0.00","91.5","26/04/26","Aaron Pantazis"
"86CF7412-8603-402B-971C-C9E921637BA8","Bar Clara","Melbourne","Melbourne City","3000","91.25","0.00","91.25","1/04/26","Jay Franklin"
"A2C89D24-4073-4C85-8F76-40E04277DCA9","Jose's Smokey BBQ Bar","Brisbane","Moreton","4500","91.25","0.00","91.25","1/04/26","Jessie Helyar"
"C6ECFADD-0ABC-4E99-95A1-1A24FAD00758","Haru Korean BBQ - Taigum","Brisbane","Taigum","4018","0","91.25","91.25","NA","Josephine Fatorma"
"C9F15D75-94CD-445D-825E-A40D6879BC0A","The Advocate","Melbourne","Doncaster","3103","0","91.25","91.25","NA","Nicole Orr"
"4CC91AF4-8069-4F2C-B9CD-15E37B9D91EF","BOY & Co.","Melbourne","Caulfield","3144","91","0.00","91","1/04/26","Orel Cohen Berenson"
"107FE2EF-71FC-41DF-9341-2D6D6C2B8510","Carwyn Cellars Bar & Kitchen","Melbourne","Brunswick","3071","91","0.00","91","1/04/26","Cameron Landis"
"89A44F48-25B7-407A-8D7E-4E1E5AC16A25","Glastonbury Bar & Kitchen","Perth","Perth City","6003","90.625","0.00","90.625","1/04/26","Libby Egan"
"7BECD08E-D56D-40FA-A4B0-0AA367E07A68","Ciao Baby Pizza Pub","Adelaide","Northern Suburbs","5015","90.625","0.00","90.625","20/04/26","Aaron Pantazis"
"477AB120-06EF-494A-AE7C-E84182591544","Clubhouse - Sunshine Coast","Sunshine Coast","Sunshine Coast","4558","0","90.63","90.625","NA","Pippa Keddie"
"F544941A-0A22-4663-B183-F1889B0659B2","Caxton Street Brewing Company","Brisbane","Brisbane City","4000","90.5","0.00","90.5","1/04/26","Matthew Behan"
"C3666E50-7803-43EB-9399-B3C12F3FF28F","Curry Me Hurry","Gold Coast","Western Suburbs","4211","90.5","0.00","90.5","1/04/26","Jessie Helyar"
"EC57D98D-2661-44EA-8D63-7E2B595948E7","Pho Chu The - Richmond","Melbourne","Richmond","3121","90.375","0.00","90.375","1/04/26","Jay Franklin"
"EE57B02E-A46F-4C54-AC63-0CCF34550F3D","Dawn to Dusk Cafe & Restaurant","Adelaide","North Adelaide","5074","90.25","0.00","90.25","1/04/26","Gabriella Szabo"
"F754D45C-ABCF-4DA5-8367-1CE9465D258C","Firangi by Asap Eats","Sydney","North Sydney","2060","90.25","0.00","90.25","1/04/26","Jasmine Jung"
"E41CC000-1842-4248-9C73-8242D0E61FCC","Madame Trang","Sydney","Ashfield","2193","88.75","1.50","90.25","1/04/26","Jordan Wellard"
"F7A2669F-D830-45C5-902B-2E8F7B0B23D5","Nutrition Station - Bankstown","Sydney","Leightonfield","2200","90","0.00","90","1/04/26","Josephine Fatorma"
"8FEACE74-2706-431F-A693-6A4FC8926E21","Suburgia - Redfern","Sydney","Zetland","2016","90","0.00","90","1/04/26","Elliot Rayment"
"B6949810-477E-442A-99B6-0CC6A3EB9ACA","Punjabi Brothers - Indian Cuisine Kenmore","Brisbane","Northgate","4069","90","0.00","90","1/04/26","Jessie Helyar"
"F305894A-3693-4A0C-9E50-0D98D0F46412","Darlings Bistro - Rozelle","Sydney","Balmain","2039","90","0.00","90","1/04/26","Jasmine Jung"
"2401E990-57FF-4547-B31E-B632A4FEE57E","Blue Lily Cafe","Melbourne","Brunswick","3072","90","0.00","90","1/04/26","Cameron Landis"
"AE2E2054-EBCF-4B3C-BCB8-106AC5D83C6D","Hannah's Kitchen","Sydney","Balmain","2040","89.9375","0.00","89.9375","1/04/26","Jasmine Jung"
"45B6386D-1226-42AC-AEAF-239DCA301642","Holly's Bar & Kitchen","Melbourne","Ringwood","3134","76.375","13.38","89.75","1/04/26","Nicole Orr"
"5B77B855-61C0-4A0C-A7E4-3C01EBF3DA8D","Eastside Bar & Grill","Sydney","Sydney City","2008","156.25","-66.56","89.6875","1/04/26","Elliot Rayment"
"57BFF789-6AEA-4F2D-88FB-D3E139A71132","Siam Spice - Kelvin Grove","Brisbane","Brisbane City","4059","89.5","0.00","89.5","1/04/26","Mark Savaille"
"B5F76BFA-0365-4D09-95D0-7246884A4FAD","The Bhatti Lounge","Brisbane","Brisbane City","4006","89.5","0.00","89.5","1/04/26","Jessie Helyar"
"FFA73442-083D-47BC-948F-4A9CAAC69587","Himalaya Authenic Pakistani & Indian Restaurant - Surry Hills","Sydney","Darlinghurst","2010","89.5","0.00","89.5","1/04/26","Jordan Wellard"
"04AFB112-9720-4A01-8148-68FDEDB17DC2","Kebapp","Brisbane","Brisbane City","4000","89.375","0.00","89.375","1/04/26","Matthew Behan"
